,model_name,arch_dims,arch_interconnections,dfg_name,test_mode,mapping_is_valid,routing_penalty,unsuccessful_reason,mapping_time,mean_visited_rate,mean_num_visited_nodes,mean_mean_expanded_nodes,mean_max_tree_depths,num_simulations,used_PEs,num_backtrackings
134,mapzero,"(8, 8)",OH_TOR_DIAG,atax_unroll,ZERO_SHOT,False,-4.039999999999999,At least one node was not mapped.,32.65522074699402,0.3236795278747911,100.14285714285714,5.912466480647873,11.047619047619047,150,64,4
135,mapzero,"(8, 8)",OH_TOR_DIAG,V_16_E_19,ZERO_SHOT,False,-3.76,Invalid Routing.,25.37666940689087,0.2527067234468122,85.125,6.044129564586269,8.5,150,62,7
136,mapzero,"(8, 8)",OH_TOR_DIAG,balanced-conv2,ZERO_SHOT,False,-3.83,Invalid Routing.,29.30474209785461,0.1119939714829476,61.25,12.697367991694229,10.5,150,56,31
137,mapzero,"(8, 8)",OH_TOR_DIAG,V_30_E_32,ZERO_SHOT,False,-7.08,At least one node was not mapped.,49.07082152366638,0.3344187424054294,114.44,5.594525214945951,11.96551724137931,150,64,19
138,mapzero,"(8, 8)",OH_TOR_DIAG,gemm_unroll,ZERO_SHOT,False,-5.92,At least one node was not mapped.,36.85796689987183,0.3143167657244684,119.91304347826087,6.909990978869467,12.434782608695652,150,64,15
139,mapzero,"(8, 8)",OH_TOR_DIAG,V_25_E_37,ZERO_SHOT,False,-6.069999999999999,At least one node was not mapped.,33.345601081848145,0.3263033364376686,91.22222222222224,5.834059567561704,12.772727272727272,150,64,20
140,mapzero,"(8, 8)",OH_TOR_DIAG,conv3,ZERO_SHOT,False,-3.99,At least one node was not mapped.,33.76646184921265,0.3165149347726291,73.65217391304348,7.865052419633865,13.608695652173912,150,64,5
141,mapzero,"(8, 8)",OH_TOR_DIAG,V_9_E_10,ZERO_SHOT,False,-1.49,Invalid timing.,11.518777132034302,0.0387571527649072,12.88888888888889,30.63547454246629,5.0,150,31,35
142,mapzero,"(8, 8)",OH_TOR_DIAG,fir2,ZERO_SHOT,False,-2.77,At least one node was not mapped.,36.56756830215454,0.2355175089426198,128.08,10.912895983482349,13.583333333333334,150,64,3
143,mapzero,"(8, 8)",OH_TOR_DIAG,gesummv,ZERO_SHOT,False,-4.93,Invalid Routing.,33.07809066772461,0.172147885973754,87.4090909090909,9.03578281165822,11.5,150,63,16
144,mapzero,"(8, 8)",OH_TOR_DIAG,symm_unroll,ZERO_SHOT,False,-4.140000000000001,At least one node was not mapped.,37.01543951034546,0.322660019823119,121.32,6.206978512720798,11.958333333333334,150,64,4
145,mapzero,"(8, 8)",OH_TOR_DIAG,V_20_E_21,ZERO_SHOT,False,-2.99,Invalid Routing.,29.20674777030945,0.1433903181234097,62.0,10.076414653506935,10.5,150,58,8
146,mapzero,"(8, 8)",OH_TOR_DIAG,V_11_E_11,ZERO_SHOT,True,-0.5599999986588955,,0.3691959381103515,0.0543672668305977,16.545454545454547,24.104494904259795,11.0,150,32,0
147,mapzero,"(8, 8)",OH_TOR_DIAG,doitgen,ZERO_SHOT,False,-1.84,Invalid timing.,21.772613525390625,0.0566087453010571,18.6875,22.258294671996133,8.5,150,51,15
148,mapzero,"(8, 8)",OH_TOR_DIAG,V_28_E_31,ZERO_SHOT,False,-4.26,At least one node was not mapped.,34.854111433029175,0.3353096487794628,126.08333333333331,5.211661322427417,12.695652173913045,150,64,3
149,mapzero,"(8, 8)",OH_TOR_DIAG,trmm,ZERO_SHOT,False,-2.88,Invalid Routing.,26.910381078720093,0.0659116377161783,19.83333333333333,22.137263153205183,9.5,150,57,8
150,mapzero,"(8, 8)",OH_TOR_DIAG,V_7_E_7,ZERO_SHOT,False,-1.37,Invalid timing.,9.946576118469238,0.0354905304293955,13.285714285714286,31.521947726459008,4.0,150,25,41
151,mapzero,"(8, 8)",OH_TOR_DIAG,V_23_E_27,ZERO_SHOT,False,-7.12,At least one node was not mapped.,32.26792073249817,0.3097834782562021,69.42105263157895,7.612477646766273,11.772727272727272,150,64,23
152,mapzero,"(8, 8)",OH_TOR_DIAG,V_21_E_22,ZERO_SHOT,False,-4.790000000000001,Invalid Routing.,31.74139165878296,0.1583948024561741,85.61904761904762,10.078458785765756,11.0,150,60,34
153,mapzero,"(8, 8)",OH_TOR_DIAG,cholesky_unroll,ZERO_SHOT,False,-1.76,Invalid timing.,15.304991006851196,0.0472026265201337,13.0,27.669410038037483,6.5,150,50,19
154,mapzero,"(8, 8)",OH_TOR_DIAG,V_6_E_5,ZERO_SHOT,False,-1.28,Invalid timing.,9.162631750106812,0.039915501926558,13.166666666666666,29.095734126984127,3.5,150,22,48
155,mapzero,"(8, 8)",OH_TOR_DIAG,balanced-arf,ZERO_SHOT,False,-5.01,At least one node was not mapped.,38.63398861885071,0.2302549781169974,131.72,8.77950816777042,13.04,150,64,6
156,mapzero,"(8, 8)",OH_TOR_DIAG,symm,ZERO_SHOT,False,-2.83,Invalid Routing.,22.29382061958313,0.0605024216218298,19.625,23.397968360240164,8.5,150,55,10
157,mapzero,"(8, 8)",OH_TOR_DIAG,V_24_E_28,ZERO_SHOT,False,-7.879999999999999,Invalid Routing.,35.653292417526245,0.3491471520459526,113.875,6.043491077352935,11.916666666666666,150,64,40
158,mapzero,"(8, 8)",OH_TOR_DIAG,mults1,ZERO_SHOT,False,-3.93,At least one node was not mapped.,29.346162796020508,0.2929835678068005,42.10526315789474,8.410944053645261,10.894736842105264,150,64,3
159,mapzero,"(8, 8)",OH_TOR_DIAG,V_18_E_19,ZERO_SHOT,False,-3.86,Invalid Routing.,25.899391651153564,0.0883227374379709,29.944444444444443,16.460189677554766,9.5,150,56,24
160,mapzero,"(8, 8)",OH_TOR_DIAG,atax,ZERO_SHOT,False,-2.86,Invalid Routing.,18.20369458198548,0.0609121506853939,18.07692307692308,22.11058695304764,7.0,150,51,19
161,mapzero,"(8, 8)",OH_TOR_DIAG,fir1,ZERO_SHOT,False,-5.640000000000001,At least one node was not mapped.,47.57132029533386,0.1649794037052127,40.26315789473684,10.45902836443046,13.571428571428571,150,64,33
162,mapzero,"(8, 8)",OH_TOR_DIAG,V_29_E_32,ZERO_SHOT,False,-7.949999999999999,At least one node was not mapped.,43.299681425094604,0.3038890136439707,111.8695652173913,5.774155618816865,12.074074074074074,150,64,53
163,mapzero,"(8, 8)",OH_TOR_DIAG,gemm,ZERO_SHOT,False,-1.8400000000000003,Invalid timing.,21.167214155197144,0.0538607655574432,17.933333333333334,24.899938954931454,8.0,150,48,18
164,mapzero,"(8, 8)",OH_TOR_DIAG,cholesky,ZERO_SHOT,True,-0.2800000067800283,,0.2521905899047851,0.0244604316546762,17.0,40.8235294117647,6.0,150,19,0
165,mapzero,"(8, 8)",OH_TOR_DIAG,V_17_E_17,ZERO_SHOT,False,-1.87,Invalid timing.,23.304625034332275,0.100517652605948,14.941176470588236,21.981150459178146,9.0,150,59,12
166,mapzero,"(8, 8)",OH_TOR_DIAG,adi,ZERO_SHOT,False,-1.97,At least one node was not mapped.,40.59924650192261,0.2509871996565992,116.56,6.95449899549681,13.36,150,64,1
167,mapzero,"(8, 8)",OH_TOR_DIAG,V_26_E_29,ZERO_SHOT,False,-6.7700000000000005,At least one node was not mapped.,30.526256561279297,0.3004917957789296,94.1904761904762,9.075942385857854,11.476190476190476,150,64,21
168,mapzero,"(8, 8)",OH_TOR_DIAG,syrk,ZERO_SHOT,False,-2.75,Invalid Routing.,19.13525676727295,0.0458344980150591,18.642857142857142,25.223830567580567,7.5,150,47,23
169,mapzero,"(8, 8)",OH_TOR_DIAG,syr2k_u,ZERO_SHOT,False,-6.83,At least one node was not mapped.,36.62680602073669,0.2250231308627698,103.94444444444444,7.477248310903075,12.0,150,64,24
170,mapzero,"(8, 8)",OH_TOR_DIAG,balanced-mults2,ZERO_SHOT,False,-3.74,At least one node was not mapped.,32.372376918792725,0.1900639375802439,134.0,9.402408760004258,11.55,150,64,8
171,mapzero,"(8, 8)",OH_TOR_DIAG,syrk_unroll,ZERO_SHOT,False,-4.95,At least one node was not mapped.,31.63031482696533,0.3356639173195045,92.8095238095238,6.511125233221453,11.38095238095238,150,64,9
172,mapzero,"(8, 8)",OH_TOR_DIAG,V_5_E_4,ZERO_SHOT,True,-0.2500000074505806,,0.0638339519500732,0.0194647201946472,8.0,51.25,5.0,150,15,0
173,mapzero,"(8, 8)",OH_TOR_DIAG,deriche,ZERO_SHOT,False,-4.02,At least one node was not mapped.,33.46573328971863,0.2686654854021563,93.95238095238096,6.162467171240058,12.428571428571429,150,64,3
174,mapzero,"(8, 8)",OH_TOR_DIAG,V_12_E_12,ZERO_SHOT,False,-1.6900000000000002,Invalid timing.,15.445915222167969,0.0436615355057457,11.0,29.25794828952724,6.5,150,45,20
175,mapzero,"(8, 8)",OH_TOR_DIAG,mvt_unroll,ZERO_SHOT,False,-2.04,At least one node was not mapped.,31.64719939231873,0.2337686294645104,128.5,10.2128464432085,12.727272727272728,150,64,1
176,mapzero,"(8, 8)",OH_TOR_DIAG,V_19_E_19,ZERO_SHOT,False,-3.8,Invalid Routing.,27.33364534378052,0.165991996317072,86.15789473684211,10.62267717370779,10.0,150,58,21
177,mapzero,"(8, 8)",OH_TOR_DIAG,balanced-pre,ZERO_SHOT,False,-1.56,Invalid timing.,14.601778030395508,0.0447389548310327,14.545454545454543,28.3879650542694,6.0,150,36,30
178,mapzero,"(8, 8)",OH_TOR_DIAG,doitgen_unroll,ZERO_SHOT,False,-3.04,At least one node was not mapped.,32.0523476600647,0.2793398997165964,89.80952380952381,7.172912173825303,11.857142857142858,150,64,2
179,mapzero,"(8, 8)",OH_TOR_DIAG,horner_bs,ZERO_SHOT,False,-2.67,Invalid Routing.,22.85730361938477,0.0551793369465515,29.94117647058824,23.334617880259994,9.0,150,55,12
180,mapzero,"(8, 8)",OH_TOR_DIAG,gesummv_unroll,ZERO_SHOT,False,-5.970000000000001,At least one node was not mapped.,38.44060492515564,0.2683242487161475,83.08695652173913,6.468258832588037,12.28,150,64,18
181,mapzero,"(8, 8)",OH_TOR_DIAG,V_13_E_14,ZERO_SHOT,False,-1.7200000000000002,Invalid timing.,17.79500460624695,0.0443908964656418,12.076923076923077,27.07814371301213,7.0,150,43,22
182,mapzero,"(8, 8)",OH_TOR_DIAG,trmm_unroll,ZERO_SHOT,False,-3.88,At least one node was not mapped.,33.84137845039368,0.3135261303100654,91.95652173913044,6.061176564409754,12.0,150,64,3
183,mapzero,"(8, 8)",OH_TOR_DIAG,balanced-sum,ZERO_SHOT,True,-0.300000000745058,,0.0801904201507568,0.0189328743545611,11.0,52.72727272727273,7.0,150,25,0
184,mapzero,"(8, 8)",OH_TOR_DIAG,V_22_E_25,ZERO_SHOT,False,-7.869999999999999,Invalid Routing.,31.766446113586422,0.3295834318223755,110.5909090909091,5.992781145934331,11.5,150,63,37
185,mapzero,"(8, 8)",OH_TOR_DIAG,gemver,ZERO_SHOT,False,-4.09,Invalid Routing.,32.29135537147522,0.1624151335015271,116.47619047619048,9.339241885537133,11.0,150,58,16
186,mapzero,"(8, 8)",OH_TOR_DIAG,V_15_E_15,ZERO_SHOT,False,-2.77,Invalid Routing.,21.82244181632996,0.1335692080272542,22.0,14.937014815360714,8.0,150,58,13
187,mapzero,"(8, 8)",OH_TOR_DIAG,V_27_E_27,ZERO_SHOT,False,-6.06,Invalid Routing.,42.54340958595276,0.2901709757185489,127.52173913043478,7.861847771348386,13.962962962962964,150,63,29
188,mapzero,"(8, 8)",OH_TOR_DIAG,bicg,ZERO_SHOT,False,-5.05,Invalid Routing.,33.72857737541199,0.2289220653716666,129.7391304347826,7.147888199288385,11.347826086956522,150,61,16
189,mapzero,"(8, 8)",OH_TOR_DIAG,mvt,ZERO_SHOT,False,-1.7600000000000002,Invalid timing.,18.04332661628723,0.0474151381579409,18.714285714285715,24.738905870040323,7.5,150,55,14
190,mapzero,"(8, 8)",OH_TOR_DIAG,V_10_E_9,ZERO_SHOT,True,-0.4500000011175871,,0.1362290382385254,0.0210135970333745,17.0,47.52941176470589,10.0,150,37,0
191,mapzero,"(8, 8)",OH_TOR_DIAG,k4n4op,ZERO_SHOT,False,-7.02,At least one node was not mapped.,54.46151781082153,0.2164082254245627,121.1818181818182,16.65844544637059,16.303030303030305,150,64,26
192,mapzero,"(8, 8)",OH_TOR_DIAG,balanced-mac2,ZERO_SHOT,False,-3.850000000000001,At least one node was not mapped.,35.61419725418091,0.2637581617984332,129.31034482758622,7.612507093165289,14.333333333333334,150,64,7
193,mapzero,"(8, 8)",OH_TOR_DIAG,dummies,ZERO_SHOT,False,-8.059999999999999,At least one node was not mapped.,40.37428855895996,0.2820161781310671,118.6923076923077,9.244598638314905,12.5,150,64,34
194,mapzero,"(8, 8)",OH_TOR_DIAG,syr2k,ZERO_SHOT,False,-6.91,At least one node was not mapped.,36.2057101726532,0.291465265438166,57.65217391304348,10.56314032658349,12.347826086956522,150,64,15
195,smartmap,"(8, 8)",OH_TOR_DIAG,V_14_E_14,ZERO_SHOT,True,-0.1399999986588955,,13.182594299316406,0.1292237951934823,137.7,7.885467255334805,5.7,150,14,0
196,smartmap,"(8, 8)",OH_TOR_DIAG,V_8_E_9,ZERO_SHOT,True,-0.0899999979883432,,1.2892768383026123,0.1444817970565453,140.0,7.174623954001746,8.0,150,8,0
197,smartmap,"(8, 8)",OH_TOR_DIAG,atax_unroll,ZERO_SHOT,True,-0.2799999975413084,,26.123026847839355,0.2770693230676672,135.95833333333334,5.982085539758162,5.388888888888889,150,24,0
198,smartmap,"(8, 8)",OH_TOR_DIAG,V_16_E_19,ZERO_SHOT,False,-1.26,Invalid timing.,25.46053409576416,0.1274932068673334,150.9090909090909,7.963154726068632,4.6875,150,23,3
199,smartmap,"(8, 8)",OH_TOR_DIAG,balanced-conv2,ZERO_SHOT,True,-0.2099999979883432,,20.443342208862305,0.1767826030975348,143.05882352941177,6.58864778113232,4.571428571428571,150,20,0
200,smartmap,"(8, 8)",OH_TOR_DIAG,V_30_E_32,ZERO_SHOT,False,-1.37,Invalid timing.,48.63339114189148,0.2498649529197328,143.1,5.769031674989575,6.733333333333333,150,35,5
201,smartmap,"(8, 8)",OH_TOR_DIAG,gemm_unroll,ZERO_SHOT,False,-2.36,At least one node was not mapped.,41.94311475753784,0.2587128875607521,137.2962962962963,6.517592535173371,6.769230769230769,150,33,1
202,smartmap,"(8, 8)",OH_TOR_DIAG,V_25_E_37,ZERO_SHOT,False,-1.52,Invalid Routing.,40.14887452125549,0.444375520732095,116.88,4.533501128519725,6.48,150,41,4
203,smartmap,"(8, 8)",OH_TOR_DIAG,conv3,ZERO_SHOT,False,-1.44,Invalid timing.,47.806076765060425,0.2784296161267143,137.66666666666666,5.210782997662749,8.033333333333333,150,42,2
204,smartmap,"(8, 8)",OH_TOR_DIAG,V_9_E_10,ZERO_SHOT,True,-0.0999999982118606,,4.900192022323608,0.1576080982289076,149.2,7.111510120324596,5.75,150,9,0
205,smartmap,"(8, 8)",OH_TOR_DIAG,fir2,ZERO_SHOT,False,-5.35,At least one node was not mapped.,58.41755557060242,0.2166042475948489,148.3793103448276,4.9978965439249965,6.805555555555555,150,36,5
206,smartmap,"(8, 8)",OH_TOR_DIAG,gesummv,ZERO_SHOT,True,-0.249999998435378,,26.773622035980225,0.1861429865347171,146.7,6.241029037187978,5.0588235294117645,150,22,0
207,smartmap,"(8, 8)",OH_TOR_DIAG,symm_unroll,ZERO_SHOT,False,-1.4300000000000002,Invalid timing.,44.59818935394287,0.2773047907296593,139.35714285714286,5.743609767080904,6.482758620689655,150,39,2
208,smartmap,"(8, 8)",OH_TOR_DIAG,V_20_E_21,ZERO_SHOT,True,-0.2099999979883432,,20.92332410812378,0.137593992308089,143.4375,7.48792770419426,4.714285714285714,150,20,0
209,smartmap,"(8, 8)",OH_TOR_DIAG,V_11_E_11,ZERO_SHOT,True,-0.109999998435378,,8.435861349105835,0.1353905807389548,134.33333333333334,7.601566896074104,5.666666666666667,150,11,0
210,smartmap,"(8, 8)",OH_TOR_DIAG,doitgen,ZERO_SHOT,True,-0.1699999988824128,,18.47860217094421,0.1268815824789139,149.63636363636363,7.954886319368206,4.846153846153846,150,16,0
211,smartmap,"(8, 8)",OH_TOR_DIAG,V_28_E_31,ZERO_SHOT,False,-1.33,Invalid timing.,42.24877643585205,0.2371977699111113,142.35714285714286,6.023788910791106,7.285714285714286,150,30,5
212,smartmap,"(8, 8)",OH_TOR_DIAG,trmm,ZERO_SHOT,True,-0.1899999986588954,,20.88240623474121,0.1315735158104027,148.46153846153845,7.851014963261007,5.071428571428571,150,18,0
213,smartmap,"(8, 8)",OH_TOR_DIAG,V_7_E_7,ZERO_SHOT,True,-0.069999998435378,,0.8586804866790771,0.0996503496503496,57.0,10.017543859649123,7.0,150,7,0
214,smartmap,"(8, 8)",OH_TOR_DIAG,V_23_E_27,ZERO_SHOT,True,-0.2699999984353781,,29.851503133773804,0.1609623507758825,147.10526315789474,6.468718454776314,6.315789473684211,150,23,0
215,smartmap,"(8, 8)",OH_TOR_DIAG,V_21_E_22,ZERO_SHOT,True,-0.219999998435378,,23.807695865631104,0.1438540902523729,148.9090909090909,7.140093505418423,5.125,150,21,0
216,smartmap,"(8, 8)",OH_TOR_DIAG,cholesky_unroll,ZERO_SHOT,True,-0.1399999986588955,,12.615251541137695,0.1333784578991644,137.375,7.632588300220751,4.777777777777778,150,12,0
217,smartmap,"(8, 8)",OH_TOR_DIAG,V_6_E_5,ZERO_SHOT,True,-0.0599999986588954,,0.1376993656158447,0.0879120879120879,16.0,11.3125,6.0,150,6,0
218,smartmap,"(8, 8)",OH_TOR_DIAG,balanced-arf,ZERO_SHOT,False,-1.35,Invalid timing.,45.26668190956116,0.282093864133155,139.46428571428572,5.180355432961866,7.214285714285714,150,33,5
219,smartmap,"(8, 8)",OH_TOR_DIAG,symm,ZERO_SHOT,True,-0.169999998435378,,17.113348245620728,0.1302159709745182,147.27272727272728,7.805478627332932,5.181818181818182,150,16,0
220,smartmap,"(8, 8)",OH_TOR_DIAG,V_24_E_28,ZERO_SHOT,False,-1.33,Invalid Routing.,37.65845322608948,0.417082177106067,108.875,5.261271644340077,5.916666666666667,150,30,3
221,smartmap,"(8, 8)",OH_TOR_DIAG,mults1,ZERO_SHOT,False,-1.34,Invalid timing.,40.054563999176025,0.3116276220757989,134.26923076923077,5.661536264387542,5.884615384615385,150,31,9
222,smartmap,"(8, 8)",OH_TOR_DIAG,V_18_E_19,ZERO_SHOT,True,-0.1899999988824129,,25.179645776748657,0.2525306224460397,137.88888888888889,6.441011630462738,5.1875,150,18,0
223,smartmap,"(8, 8)",OH_TOR_DIAG,atax,ZERO_SHOT,True,-0.1399999988824128,,14.296712636947632,0.1442119340936131,139.1,7.23412665562914,5.0,150,13,0
224,smartmap,"(8, 8)",OH_TOR_DIAG,fir1,ZERO_SHOT,False,-4.4,At least one node was not mapped.,68.69394993782043,0.1876723394285905,150.2941176470588,5.4511680987311255,7.463414634146342,150,41,7
225,smartmap,"(8, 8)",OH_TOR_DIAG,V_29_E_32,ZERO_SHOT,False,-1.4500000000000002,Invalid timing.,44.26759719848633,0.2741106708089514,131.44827586206895,5.281414822282267,6.931034482758621,150,42,1
226,smartmap,"(8, 8)",OH_TOR_DIAG,gemm,ZERO_SHOT,True,-0.1599999986588954,,15.34830355644226,0.140994898408673,139.08333333333334,7.524627483443709,4.636363636363637,150,15,0
227,smartmap,"(8, 8)",OH_TOR_DIAG,cholesky,ZERO_SHOT,True,-0.0599999986588954,,0.916529655456543,0.0945945945945946,21.0,10.523809523809524,6.0,150,6,0
228,smartmap,"(8, 8)",OH_TOR_DIAG,V_17_E_17,ZERO_SHOT,True,-0.169999998435378,,16.340630531311035,0.143913526898057,151.0,7.161699779249449,5.833333333333333,150,17,0
229,smartmap,"(8, 8)",OH_TOR_DIAG,adi,ZERO_SHOT,False,-11.6,At least one node was not mapped.,82.95136141777039,0.3324850527745438,133.70909090909092,4.430794972009279,8.058823529411764,150,59,2
230,smartmap,"(8, 8)",OH_TOR_DIAG,V_26_E_29,ZERO_SHOT,True,-0.2899999975413084,,26.681516408920288,0.2467273125930691,141.8846153846154,6.175989981321107,7.9411764705882355,150,26,0
231,smartmap,"(8, 8)",OH_TOR_DIAG,syrk,ZERO_SHOT,True,-0.149999998435378,,12.44719171524048,0.1218864486562863,140.0,8.26171676006113,5.777777777777778,150,14,0
232,smartmap,"(8, 8)",OH_TOR_DIAG,syr2k_u,ZERO_SHOT,False,-11.59,At least one node was not mapped.,80.30556893348694,0.2780182153059088,140.5625,4.821640530370499,7.416666666666667,150,54,1
233,smartmap,"(8, 8)",OH_TOR_DIAG,balanced-mults2,ZERO_SHOT,False,-2.51,At least one node was not mapped.,65.61594223976135,0.3167653125082368,138.23684210526315,4.468123873663586,7.682926829268292,150,48,6
234,smartmap,"(8, 8)",OH_TOR_DIAG,syrk_unroll,ZERO_SHOT,False,-1.38,Invalid timing.,36.21122407913208,0.267911859359182,139.58333333333334,5.923475904041173,6.375,150,34,2
235,smartmap,"(8, 8)",OH_TOR_DIAG,V_5_E_4,ZERO_SHOT,True,-0.0399999991059303,,0.3100836277008056,0.0813397129186602,17.0,12.235294117647058,5.0,150,5,0
236,smartmap,"(8, 8)",OH_TOR_DIAG,deriche,ZERO_SHOT,False,-4.54,At least one node was not mapped.,83.03155970573425,0.3184589154966671,135.42,4.384414236021399,8.3,150,51,6
237,smartmap,"(8, 8)",OH_TOR_DIAG,V_12_E_12,ZERO_SHOT,True,-0.119999998435378,,10.806718349456789,0.1408547583840756,143.33333333333334,7.674617275974084,5.714285714285714,150,12,0
238,smartmap,"(8, 8)",OH_TOR_DIAG,mvt_unroll,ZERO_SHOT,False,-1.46,Invalid timing.,43.47480463981629,0.2755901190661323,132.92592592592592,5.614740893348359,7.592592592592593,150,42,5
239,smartmap,"(8, 8)",OH_TOR_DIAG,V_19_E_19,ZERO_SHOT,True,-0.1899999991059303,,23.903615713119507,0.2473019060935634,132.68421052631578,6.157635975647903,5.3125,150,19,0
240,smartmap,"(8, 8)",OH_TOR_DIAG,balanced-pre,ZERO_SHOT,True,-0.1099999988824129,,11.835141897201538,0.1270311170864696,149.4,8.024822859259945,5.875,150,11,0
241,smartmap,"(8, 8)",OH_TOR_DIAG,doitgen_unroll,ZERO_SHOT,False,-1.38,Invalid timing.,42.57466721534729,0.2353276110021191,137.5,6.510519808353693,6.928571428571429,150,34,5
242,smartmap,"(8, 8)",OH_TOR_DIAG,horner_bs,ZERO_SHOT,True,-0.1599999988824129,,18.6942150592804,0.1256829122732767,142.57142857142858,8.050213583326165,4.384615384615385,150,17,0
243,smartmap,"(8, 8)",OH_TOR_DIAG,gesummv_unroll,ZERO_SHOT,False,-21.680000000000003,At least one node was not mapped.,82.55250835418701,0.2853552795719771,143.0810810810811,4.492924725653757,7.612244897959184,150,62,1
244,smartmap,"(8, 8)",OH_TOR_DIAG,V_13_E_14,ZERO_SHOT,False,-1.17,Invalid timing.,20.66032910346985,0.1252999892853249,148.75,8.160564905641587,4.6923076923076925,150,16,4
245,smartmap,"(8, 8)",OH_TOR_DIAG,trmm_unroll,ZERO_SHOT,False,-1.5,Invalid timing.,54.67509603500366,0.2783343603420749,134.12121212121212,6.168470104688286,6.848484848484849,150,46,2
246,smartmap,"(8, 8)",OH_TOR_DIAG,balanced-sum,ZERO_SHOT,True,-0.0599999986588954,,0.1308183670043945,0.0828729281767955,15.0,12.0,7.0,150,7,0
247,smartmap,"(8, 8)",OH_TOR_DIAG,V_22_E_25,ZERO_SHOT,False,-1.3,Invalid timing.,35.117308139801025,0.1325135339736121,143.57142857142858,7.6361440447674065,5.090909090909091,150,27,8
248,smartmap,"(8, 8)",OH_TOR_DIAG,gemver,ZERO_SHOT,False,-1.3,Invalid timing.,32.49669575691223,0.2184524698302097,142.45,6.71299758714513,4.523809523809524,150,28,7
249,smartmap,"(8, 8)",OH_TOR_DIAG,V_15_E_15,ZERO_SHOT,True,-0.1499999986588955,,13.914766788482666,0.1352849544070485,141.0,7.508905889781354,5.6,150,15,0
250,smartmap,"(8, 8)",OH_TOR_DIAG,V_27_E_27,ZERO_SHOT,True,-0.2699999970942736,,23.96981191635132,0.1460421204858366,150.4375,7.189487920902901,6.625,150,27,0
251,smartmap,"(8, 8)",OH_TOR_DIAG,bicg,ZERO_SHOT,False,-1.31,Invalid Routing.,36.211724042892456,0.2519183040531903,140.8695652173913,5.785909520733144,4.956521739130435,150,29,1
252,smartmap,"(8, 8)",OH_TOR_DIAG,mvt,ZERO_SHOT,True,-0.1499999988824129,,15.919244050979614,0.2853653692690132,136.35714285714286,6.225841234998353,5.636363636363637,150,14,0
253,smartmap,"(8, 8)",OH_TOR_DIAG,V_10_E_9,ZERO_SHOT,True,-0.089999998435378,,5.188874959945679,0.1136820226924725,118.33333333333331,8.814652838518889,6.25,150,10,0
254,smartmap,"(8, 8)",OH_TOR_DIAG,k4n4op,ZERO_SHOT,False,-22.67,At least one node was not mapped.,80.5080554485321,0.2896097374012797,141.16,4.489880612850724,8.652173913043478,150,61,1
255,smartmap,"(8, 8)",OH_TOR_DIAG,balanced-mac2,ZERO_SHOT,False,-5.55,At least one node was not mapped.,55.96270179748535,0.3073500546228114,133.675,5.383354867317884,7.055555555555555,150,52,3
256,smartmap,"(8, 8)",OH_TOR_DIAG,dummies,ZERO_SHOT,False,-2.54,At least one node was not mapped.,88.02761435508728,0.2474684874484249,143.88888888888889,5.175512655855204,7.078431372549019,150,52,4
257,smartmap,"(8, 8)",OH_TOR_DIAG,syr2k,ZERO_SHOT,False,-1.37,Invalid timing.,39.63803791999817,0.2727425607579666,130.96153846153845,6.617765779935681,6.576923076923077,150,33,1
258,mapzero,"(8, 8)",ONE_HOP,V_14_E_14,ZERO_SHOT,False,-2.63,Invalid Routing.,20.82282519340515,0.0491253388748648,13.571428571428571,23.87279387279387,7.5,200,49,24
259,mapzero,"(8, 8)",ONE_HOP,V_8_E_9,ZERO_SHOT,False,-2.53,Invalid Routing.,12.002156734466553,0.0444217237131086,8.125,30.144642857142856,4.5,200,41,24
260,mapzero,"(8, 8)",ONE_HOP,atax_unroll,ZERO_SHOT,False,-8.7,Invalid Routing.,41.375993728637695,0.3725522751643603,121.15,5.20659325136584,11.541666666666666,200,64,65
261,mapzero,"(8, 8)",ONE_HOP,V_16_E_19,ZERO_SHOT,False,-6.63,Invalid Routing.,24.3845374584198,0.2024056458658038,46.125,7.142919301938895,8.5,200,59,42
262,mapzero,"(8, 8)",ONE_HOP,balanced-conv2,ZERO_SHOT,False,-6.59,Invalid Routing.,31.5992534160614,0.0996811745131678,72.7,13.412870946498524,10.5,200,55,77
263,mapzero,"(8, 8)",ONE_HOP,V_30_E_32,ZERO_SHOT,False,-9.78,At least one node was not mapped.,48.12510061264038,0.2720020011709292,174.75862068965515,8.52443113540003,13.620689655172416,200,64,46
264,mapzero,"(8, 8)",ONE_HOP,gemm_unroll,ZERO_SHOT,False,-8.690000000000001,At least one node was not mapped.,40.13909673690796,0.4075526409367878,131.21052631578948,4.888746595960728,11.708333333333334,200,64,71
265,mapzero,"(8, 8)",ONE_HOP,V_25_E_37,ZERO_SHOT,False,-11.85,Invalid Routing.,42.85661816596985,0.3166126125689086,122.52,5.093612769076146,12.56,200,64,69
266,mapzero,"(8, 8)",ONE_HOP,conv3,ZERO_SHOT,False,-12.5,Invalid Routing.,52.7648286819458,0.2124630596642219,173.2,9.0180995848544,14.733333333333333,200,63,150
267,mapzero,"(8, 8)",ONE_HOP,V_9_E_10,ZERO_SHOT,False,-1.53,Invalid timing.,13.13489580154419,0.0416470021958266,9.333333333333334,29.309944376611043,5.0,200,43,26
